Supplier Name,Brand,MPN,Product name,Supplier stock,Supplier Cost
Rutronik,LITTELFUSE,IXGH16N170,"IGBT 1700V 32A 3,5V TO-247",0,7.63
Rutronik,LITTELFUSE,IXGH32N170,"IGBT 1700V 75A 3,3V TO-247AD",0,13.37
Rutronik,LITTELFUSE,IXGH48N60B3D1,IGBT 600V 48A 1.8V  TO-247,0,4.96
Rutronik,LITTELFUSE,IXGH60N60C3D1,"IGBT 600V 75A 2,5V  TO-247",0,9.41
Rutronik,LITTELFUSE,IXGL75N250,"IGBT 2500V 65A 2,9V ISOPLUS i5-Pak",150,167.99
Rutronik,LITTELFUSE,IXGN200N60B3,IGBT 600V 200A 1.35V SOT-227B miniBloc,0,52.76
Rutronik,LITTELFUSE,IXGN400N60B3,IGBT 600V 430A 1.5V     SOT-227,0,60.21
Rutronik,LITTELFUSE,IXGR48N60C3D1,IGBT 600V 430A 1.5V     SOT-227,0,12.33
Rutronik,LITTELFUSE,IXGT72N60A3,IGBT 600V 72A 1.35V  TO-268,30,13.16
Rutronik,LITTELFUSE,IXGT72N60A3-TRL,IGBT 600V 72A 1.35V  TO-268,0,10.16
Rutronik,LITTELFUSE,IXKR25N80C,N-CH 800V 25A 125mOhm ISOPLUS247,0,26.91
Rutronik,LITTELFUSE,IXLF19N250A,"IGBT 2500V 32A 3,2V i4-Pac",0,42.81
Rutronik,LITTELFUSE,IXTA02N250HV,"N-CH 2500V 0,2A 450000mOhm TO-263D2",0,8.29
Rutronik,LITTELFUSE,IXTA10P50P,P-CH 500V 10A 1mOhm TO-263,0,4.42
Rutronik,LITTELFUSE,IXTA10P50P-TRL,P-CH 500V 10A 1mOhm TO-263,0,5.74
Rutronik,LITTELFUSE,IXTA120P065T,P-CH 65V 120A 10mOhm TO-263AA,0,3.81
Rutronik,LITTELFUSE,IXTA1N120P,"N-CH 1200V 1A 15,5mOhm TO-263D2",0,3.06
Rutronik,LITTELFUSE,IXTA200N055T2,N-CH 55V 200A 3.3mOhm TO-263,10,2.88
Rutronik,LITTELFUSE,IXTA220N04T2,N-CH 40V 220A 2.8mOhm TO-263,0,2.22
Rutronik,LITTELFUSE,IXTA26P20P,P-CH -200V -26A 170mOhm TO-263D2,0,5.74
Rutronik,LITTELFUSE,IXTA36P15P,P-CH 150V 36A 110mOhm TO-263AA,0,5.74
Rutronik,LITTELFUSE,IXTA3N100D2HV,N-CH 1000V 3A 6000mOhm PLUS264,0,3.82
Rutronik,LITTELFUSE,IXTA3N120,N-CH 1200V 3A 4500mOhm TO-263,0,5.02
Rutronik,LITTELFUSE,IXTA3N120-TRL,N-CH 1200V 3A 4500mOhm TO-263,0,5.02
Rutronik,LITTELFUSE,IXTA3N120HV-TRL,N-CH 1200V 3A 4500mOhm TO-263,0,6.82
Rutronik,LITTELFUSE,IXTA44P15T,P-CH 150V 44A 65mOhm TO-263D2,50,4.95
Rutronik,LITTELFUSE,IXTA44P15T-TRL,P-CH 150V 44A 65mOhm TO-263AA,0,4.95
Rutronik,LITTELFUSE,IXTA48P05T,P-CH 50V 48A 30mOhm TO-263,0,2.62
Rutronik,LITTELFUSE,IXTA60N20X4,N-CH 200V 60A 21mOhm TO-263,0,7.41
Rutronik,LITTELFUSE,IXTA6N50D2,Depletion N-CH 500V 6A 550mOhm TO-263D2,0,6.26
Rutronik,LITTELFUSE,IXTA76P10T,P-CH 100V 76A 25mOhm TO-263,0,3.81
Rutronik,LITTELFUSE,IXTA96P085T,P-CH 85V 96A 13mOhm TO-263AA,0,3.81
Rutronik,LITTELFUSE,IXTB30N100L,N-CH 1000V 30A 450mOhm  TO-247-3,0,83.44
Rutronik,LITTELFUSE,IXTH02N450HV,"N-CH 4500V 0,2A 625Ohm TO-247HV",0,19.18
Rutronik,LITTELFUSE,IXTH10P60,P-CH 600V 10A 1000mOhm TO-247AD,0,8.61
Rutronik,LITTELFUSE,IXTH11P50,P-CH 500V 11A 750mOhm TO-247,0,8.2
Rutronik,LITTELFUSE,IXTH12N100L,N-CH 1000V 12A 1300mOhm TO-247AD,0,17.87
Rutronik,LITTELFUSE,IXTH12N150,N-CH 1500V 12A 2200mOhm TO-247,0,12.39
Rutronik,LITTELFUSE,IXTH1N250,"N-CH 2500V 1,5A 40mOhm TO-247",0,32.33
Rutronik,LITTELFUSE,IXTH20P50P,P-CH 500V 20A 450mOhm TO-247,0,7.75
Rutronik,LITTELFUSE,IXTH34N65X2,N-CH 650V 34A 96mOhm TO-247,0,4.78
Rutronik,LITTELFUSE,IXTH38N30L2,N-CH 300V 38A 100mOhm TO-247,0,0
Rutronik,LITTELFUSE,IXTH3N100P,N-CH 1000V 3A 4800mOhm TO-247AD,0,4.9
Rutronik,LITTELFUSE,IXTH3N120,N-CH 1200V 3A 4500mOhm TO-247,0,5.73
Rutronik,LITTELFUSE,IXTH48P20P,P-CH 200V 48A 85mOhm TO-247,0,7.74
Rutronik,LITTELFUSE,IXTH60N20X4,N-CH 200V 60A 21mOhm TO-247,0,8.37
Rutronik,LITTELFUSE,IXTH64N10L2,N-CH 100V 64A 32mOhm TO-247,0,5.92
Rutronik,LITTELFUSE,IXTH80N20L,N-CH 200V 80A 200V 32mOhm TO-247,0,11.05
Rutronik,LITTELFUSE,IXTH90P10P,P-CH 100V 90A 25mOhm TO-247,0,7.16
Rutronik,LITTELFUSE,IXTH96P085T,P-CH 85V 96A 13mOhm TO-247,0,5.21
Rutronik,LITTELFUSE,IXTJ4N150,N-CH 500V 24A 6000mOhm TO-247,0,8.68
Rutronik,LITTELFUSE,IXTK120N25P,N-CH 250V 120A 24mOhm TO-264,0,11.65
Rutronik,LITTELFUSE,IXTK170P10P,P-CH -100V -170A 14mOhm TO-264,0,22.01
Rutronik,LITTELFUSE,IXTK200N10L2,Linear N-CH 100V 200A 11mOhm TO-264(3),0,30.73
Rutronik,LITTELFUSE,IXTK200N10P,"N-CH 100V 200A 7,5mOhm TO-264",0,11.65
Rutronik,LITTELFUSE,IXTK240N075L2,Linear N-CH 75V 240A 7mOhm TO-264(3),0,0
Rutronik,LITTELFUSE,IXTK3N250L,Linear N-CH 2500V 3A 10000mOhm TO-264K,0,85.12
Rutronik,LITTELFUSE,IXTK60N50L2,N-CH 500V 60A 100mOhm TO-264,0,28.03
Rutronik,LITTELFUSE,IXTK8N150L,N-CH 1500V 8A 3600mOhm TO-264,0,35.73
Rutronik,LITTELFUSE,IXTK90N25L2,LINEAR N-CH 250V 90A 36mOhm TO-264,0,28.75
Rutronik,LITTELFUSE,IXTN170P10P,P-CH 100V 170A 14mOhm SOT-227B,0,36.75
Rutronik,LITTELFUSE,IXTN200N10L2,N-CH 100V 178A11mOhm SOT-227,0,44.71
Rutronik,LITTELFUSE,IXTN60N50L2,N-CH 500V 53A 100mOhm SOT-227B,0,40.78
Rutronik,LITTELFUSE,IXTN90N25L2,N-CH 250V 90A 36mOhm SOT-227,30,37.76
Rutronik,LITTELFUSE,IXTP05N100,"N-CH 1000V 0,75A 17000mOhm TO-220AB/FP",0,1.7
Rutronik,LITTELFUSE,IXTP08N100D2,"N-CH 1000V 0,8A 21000mOhm",0,1.54
Rutronik,LITTELFUSE,IXTP100N04T2,N-CH 40V 100A 7mOhm TO-220,0,1.3
Rutronik,LITTELFUSE,IXTP10P50P,P-CH 500V 10A 1000mOhm TO-220,300,3.63
Rutronik,LITTELFUSE,IXTP12N50P,N-CH 500V 12A 500mOhm TO-220AB,0,2.65
Rutronik,LITTELFUSE,IXTP26P20P,P-CH 200V 26A 170mOhm TO-220AB,0,4.14
Rutronik,LITTELFUSE,IXTP32P05T,P-CH 50V 32A 39mOhm TO-220,0,1.3
Rutronik,LITTELFUSE,IXTP3N120,N-CH 1200V 3A 4500mOhm TO-220AB,0,5.43
Rutronik,LITTELFUSE,IXTP50N20P,N-CH 200V 50A 60mOhm TO-220,0,2.99
Rutronik,LITTELFUSE,IXTP60N10T,N-CH 100V 60A 18mOhm TO220,0,1.33
Rutronik,LITTELFUSE,IXTP60N20X4,N-CH 200V 60A 21mOhm TO-220,0,6.9
Rutronik,LITTELFUSE,IXTP76P10T,P-CH 100V 76A 25mOhm TO-220AB,0,3.71
Rutronik,LITTELFUSE,IXTP96P085T,P-CH 85V 96A 13mOhm TO-220AB,0,3.71
Rutronik,LITTELFUSE,IXTQ30N60P,N-CH 600V 30A 240mOhm TO-3P,0,6.6
Rutronik,LITTELFUSE,IXTQ34N65X2M,N-CH 650V 34A 96mOhm TO-3PFP-3,0,6.69
Rutronik,LITTELFUSE,IXTR170P10P,P-CH 100V 108A 13mOhm TO-247,0,18.49
Rutronik,LITTELFUSE,IXTT110N10L2,Linear N-CH 100V 110A 18mOhm TO-268,0,15.66
Rutronik,LITTELFUSE,IXTT16N20D2,Depletion N-CH 200V 16A 80mOhm TO-268,0,14.66
Rutronik,LITTELFUSE,IXTT30N60L2,Linear N-CH 600V 30A 24mOhm TO-268S,0,14.28
Rutronik,LITTELFUSE,IXTX200N10L2,Linear N-CH 100V 200A 11mOhmPLUS247,0,28.65
Rutronik,LITTELFUSE,IXTX60N50L2,N-CH 500V 60A 100mOhm TO-247AD,0,27.8
Rutronik,LITTELFUSE,IXTX90N25L2,N-CH 250V 90A 36mOhm PLUS247,0,27.8
Rutronik,LITTELFUSE,IXTY02N120P,"N-CH 1.2kV 0,2A 75Ohm TO-252-3",0,1.32
Rutronik,LITTELFUSE,IXTY08N100D2,"Depletion N-CH 1000V 0,8A 21Ohm TO-252",0,2.97
Rutronik,LITTELFUSE,IXTY1R6N50D2-TRL,"Depletion N-CH 500V 1,6A 2300mOhm DPAK",0,2.76
Rutronik,LITTELFUSE,IXTY26P10T,P-CH 100V 26A 90mOhm TO-252D,0,2.39
Rutronik,LITTELFUSE,IXTY2N100P,N-CH 1000V 2A 6000mOhm TO-252D,0,1.81
Rutronik,LITTELFUSE,IXTY2P50PA,P-CH -500V -2A 4200mOhm TO-252,0,3.15
Rutronik,LITTELFUSE,IXXH110N65C4,IGBT 650V  110A 2.35V  TO247-3,0,8.69
Rutronik,LITTELFUSE,IXXH140N65B4,IGBT 650V 140A 1.9V TO-247AD,0,0
Rutronik,LITTELFUSE,IXXH140N65C4,IGBT 650V 140A 2.3V TO247-3,0,14.68
Rutronik,LITTELFUSE,IXXH30N60B3D1,IGBT 600V 30A 1.85V   TO-247 AD,0,4.9
Rutronik,LITTELFUSE,IXXH60N65B4H1,IXXH60N65B4H1,0,7.53
Rutronik,LITTELFUSE,IXXN110N65C4H1,"IGBT 650V 110A 2,35V SOT-227UI",0,23.37
Rutronik,LITTELFUSE,IXYH40N120A4,"IGBT 1200V 40A 1,8V TO-247",0,5.71
Rutronik,LITTELFUSE,IXYH40N120B3D1,"IGBT 1200V 40A 2,9V TO-247AD",0,8.79
Rutronik,LITTELFUSE,IXYH40N120B4H1,"IGBT 1200V 40A 2,1V TO-247U",6,11.21
Rutronik,LITTELFUSE,IXYH50N120C3,"IGBT 1200V 50A 3,5V TO-247AD",0,8.21
Rutronik,LITTELFUSE,IXYH85N120A4,"IGBT 1200V 85A 1,5V TO-247",0,15.59
Rutronik,LITTELFUSE,IXYN100N120C3H1,"IGBT 1200V 60A 3,5V SOT-227B",0,34.85
Rutronik,LITTELFUSE,IXYN120N120C3,"IGBT 1200V 120A 3,2V SOT-227B",0,35.62
Rutronik,LITTELFUSE,IXYP20N65C3D1M,IGBT 650V 9A             TO-220,0,2.11
Rutronik,LITTELFUSE,IXYX220N65A5,"IGBT 650V 220A 1,15V PLUS-247",0,23.87
Rutronik,LITTELFUSE,IXYX30N170CV1,IGBT 1700V 30A 4V      TO-247AD,0,19.83
Rutronik,LITTELFUSE,IXYY8N90C3-TRL,"IGBT 900V 8A 3,0V TO-252",0,2.25
Rutronik,LITTELFUSE,JLLN070.V,70A 300VAC FAST CLASS T,0,43.82
Rutronik,LITTELFUSE,JLLS020.T,20A 600VAC FAST CLASS T,0,30.26
Rutronik,LITTELFUSE,JLLS100.VXP,100A 600VAC FAST CLASS T,0,76.12
Rutronik,LITTELFUSE,JLLS110.X,110A 600VAC FAST CLASS T,0,91.81
Rutronik,LITTELFUSE,JLLS125.XXP,125A 600VAC FAST CLASS T,0,76.51
Rutronik,LITTELFUSE,JLLS150.XXP,150A 600VAC FAST CLASS T,0,93.51
Rutronik,LITTELFUSE,JLLS175.XXP,175A 600VAC FAST CLASS T,0,100.92
Rutronik,LITTELFUSE,K2200SHRP,SIDAC BIDIRECT.1A 220V DO-214,0,1.0003
Rutronik,LITTELFUSE,KLDR.400TXP,0.4A 600V slow  10x38 KLDR,0,36.86
Rutronik,LITTELFUSE,KLDR.500TXP,0.5A 600V slow  10x38 KLDR,0,36.86
Rutronik,LITTELFUSE,KLDR001.TXP,1A 600V slow  10x38 KLDR,0,36.86
Rutronik,LITTELFUSE,KLDR002.TXP,2A 600V slow  10x38 KLDR,0,36.86
Rutronik,LITTELFUSE,KLDR003.TXP,3A 600V slow  10x38 KLDR,0,36.86
Rutronik,LITTELFUSE,KLDR004.TXP,4A 600V slow  10x38 KLDR,0,36.86
Rutronik,LITTELFUSE,KLDR005.TXP,5A 600V slow  10x38 KLDR,0,36.86
Rutronik,LITTELFUSE,KLKD003.T,3A 600V FAST 10x38,0,7.09
Rutronik,LITTELFUSE,KLKD015.T,15A 600V FAST 10x38 DC,0,7.09
Rutronik,LITTELFUSE,KLKD020.T,20A 600V FAST 10x38 DC,0,6.81
Rutronik,LITTELFUSE,KLKD030.HXR,30A 600V FAST 10x38 DC,0,31.35
Rutronik,LITTELFUSE,KLKD030.T,30A 600V FAST 10x38 for DC,0,6.81
Rutronik,LITTELFUSE,KLKD030.T,30A 600V FAST 10x38 for DC,0,6.81
Rutronik,LITTELFUSE,L0103MTRP,TRIAC 1A 600V SOT223,20000,0.4029
Rutronik,LITTELFUSE,L25S250.V,FUS 250V SEMICONDUCTOR 250A,0,171.9
Rutronik,LITTELFUSE,L50QS035.T,35A 500VAC/DC HIGH SPEED ROUND,100,49.21
Rutronik,LITTELFUSE,L50QS070.T,70A 500VAC/DC HIGH SPEED ROUND,0,73.36
Rutronik,LITTELFUSE,L50QS100.T,100A 500VAC/DC HIGH SPEED ROUND,0,73.36
Rutronik,LITTELFUSE,L50QS150.V,150A 500VAC/DC HIGH SPEED ROUND,0,105.68
Rutronik,LITTELFUSE,L50QS250.V,250A 500VAC/DC HIGH SPEED ROUND,0,131.84
Rutronik,LITTELFUSE,L50QS350.V,350A 500VAC/DC HIGH SPEED ROUND,0,131.84
Rutronik,LITTELFUSE,L50QS500.X,500A 500VAC/DC HIGH SPEED ROUND,0,204.85
Rutronik,LITTELFUSE,L60030C1SQDINR,HOLDER 10x38 screw term. 1 pol.,0,12.47
Rutronik,LITTELFUSE,L60030C2CDINR,HOLDER 10x38 screw term. 2 pol.,0,49.64
Rutronik,LITTELFUSE,L60030C3PQ,HOLDER 10x38 Pressure Plate,0,31
Rutronik,LITTELFUSE,L60030M1C,HOLDER 10x38 screw term. 1 pol.,0,18.8
Rutronik,LITTELFUSE,L60030M1SQ,HOLDER 10x38 screw term. 1 pol.,0,8.96
Rutronik,LITTELFUSE,L70QS080.V,Semiconductor Fuse 80A 700VAC,0,136.51
Rutronik,LITTELFUSE,L70QS175.V,Semiconductor Fuse 175A 700VAC,0,194.18
Rutronik,LITTELFUSE,L70QS350.X,Semiconductor Fuse 350A 700VAC,0,311.8
Rutronik,LITTELFUSE,L70S150.V,Semiconductor Fuse 150A 700VAC,0,204.07
Rutronik,LITTELFUSE,L70S800,POWER GRade 800A 700V,0,673.32
Rutronik,LITTELFUSE,L75QS080.V,HIGH SPEED FUSE 80A 750DC,0,140.49
Rutronik,LITTELFUSE,L75QS100.V,HIGH SPEED FUSE 100A 750DC,0,140.49
Rutronik,LITTELFUSE,L75QS175.V,HIGH SPEED FUSE 175A 750VDC,0,198.15
Rutronik,LITTELFUSE,L75QS500.X,HIGH SPEED FUSE 500A 750VDC,0,552.54
Rutronik,LITTELFUSE,L75QS800.X,HIGH SPEED FUSE 800A 750VDC,0,672.4
Rutronik,LITTELFUSE,LAA110LSTR,MOSFET SMT 8PIN 1NO 350V,0,3.19
Rutronik,LITTELFUSE,LAA127P,MOSFET SMT 8PIN 1NO 250V,0,4.2
Rutronik,LITTELFUSE,LAA710,MOSFET THT 8PIN 60V 1A 1NO,0,6.7
Rutronik,LITTELFUSE,LAA710STR,MOSFET 8PINSMT 60V 1NO 1A,0,6.86
Rutronik,LITTELFUSE,LBB127P,MOSFET 8PIN 250V 200mA 2NO,0,4.31
Rutronik,LITTELFUSE,LCA110L,MOSFET 6 Pin DIP 1NO 350V 120mA,0,1.42
Rutronik,LITTELFUSE,LCA110STR,PhotoMos 1NO 305V 120mA 6Pin SMT,0,1.37
Rutronik,LITTELFUSE,LCA182STR,MOSFET 6 Pin DIP 1NO 350V 120mA,0,1.53
Rutronik,LITTELFUSE,LCA710,MOSFET SMT 6PIN 1NO 1A 60,0,3.24
Rutronik,LITTELFUSE,LCFE080602A250TG,LCFE080602 2x25R 100mA 25%,0,1.1194
Rutronik,LITTELFUSE,LCFE121002A900TG,LCFE121002 2x90R 100mA 25%,16000,0.099
Rutronik,LITTELFUSE,LF2181NTR,HI LO Side DRV  1.4A    SOIC-8,0,1.47
Rutronik,LITTELFUSE,LF2184NTR,"2-PHASE HB Drv 600V 1,8A SOIC(N)-8",0,1.74
Rutronik,LITTELFUSE,LF2388BTR,"3-PHASE HB DRV 0,005A SOIC-20",0,2.09
Rutronik,LITTELFUSE,LF32115TMR,unipolar magnetic switch,0,0.78
Rutronik,LITTELFUSE,LFC600602CID,600V CLASS CD BLOCK 60A  2POLE,1,44.41
Rutronik,LITTELFUSE,LFC60060FBC,CAP for 600V CLASS BLOCK cover,0,12.15
Rutronik,LITTELFUSE,LFFB0003Z,FUSEHOLDER 150V 800A,0,41.89
Rutronik,LITTELFUSE,LFJ600301CID,600V CLASS J BLOCK 30A 1 POLE,0,31.27
Rutronik,LITTELFUSE,LFJ60030FBC,600V 30A CLASS J LFJ FUSE BLOCK COVER,0,12.26
Rutronik,LITTELFUSE,LFJ600602CID,600V CLASS J BLOCK 60A 2 POLE,0,52.13
Rutronik,LITTELFUSE,LFJ600603CID,600V CLASS J BLOCK 60A 3 POLE,0,124.83
Rutronik,LITTELFUSE,LFJ60060FBC,600V CLASS J BLOCK 60A,0,15.2
Rutronik,LITTELFUSE,LFJ601003C,600V CLASS J BLOCK 100A 3 POLE,0,148.17
Rutronik,LITTELFUSE,LFPXV0001Z,Holder 1500VDC PV 85mm,0,46.89
Rutronik,LITTELFUSE,LFR250601CID,HOLDER SCREW term 60A 250VAC,0,28.18
Rutronik,LITTELFUSE,LFUSCD04065A,SiC-SCHOTTKY 4A 650V    TO220-2,0,1.68
Rutronik,LITTELFUSE,LNRK050.T,50A 250VAC slow CLASS RK1,0,38.15
Rutronik,LITTELFUSE,LPHV0001Z,HOLDER 10x38 1000V for SPF 1pol,8,19.29
Rutronik,LITTELFUSE,LPSC0001Z,ACS 600V CC POWR-SAFE 30A 1POLE,0,25.03
Rutronik,LITTELFUSE,LPSC0002Z,ACS 600V CC POWR-SAFE 30A 2POLE,0,48.99
Rutronik,LITTELFUSE,LPSC0003Z,ACS 600V CC POWR-SAFE 30A 3POLE,1,74.46
Rutronik,LITTELFUSE,LPWI201210HR47T,"LPWI201210 0,47uH 4300mA 20%",0,0.1919
Rutronik,LITTELFUSE,LQ05021QCS4,"Load Switch 5,5V 2A WLCSP-4",0,0.147
Rutronik,LITTELFUSE,LQ05021RCS4,"Load Switch 5,5V 2A WLCSP-4",4000,0.17
Rutronik,LITTELFUSE,LQ05022QCS4,"Load Switch 5,5V 2A WLCSP-4",3000,0.232
Rutronik,LITTELFUSE,LQ05041QCS6,"Load Switch 5,5V 4A WLCSP-4",3000,0.3249
Rutronik,LITTELFUSE,LQ05041RCS6,"Load Switch 5,5V 4A WLCSP-6",3000,0.3402
Rutronik,LITTELFUSE,LS0502SCD33,Super Cap. Prot. IC 18V 2A DFN3x3_10L,5,1.7
Rutronik,LITTELFUSE,LS0502SCD33S,Super Cap. Prot. IC 18V 2A DFN3x3_10L,0,1.7
Rutronik,LITTELFUSE,LS0504EDD12,"eFuse 5,5V 4A DFN1.2x1.6_4L",0,0.6186
Rutronik,LITTELFUSE,LS12052BD33,eFuse 18V 5A DFN3×3_10L,0,0.7734
Rutronik,LITTELFUSE,LS2405IDD23,eFuse 24V 5A DFN2x3_8,0,1.36
Rutronik,LITTELFUSE,LS24062RQ23,Bi-direc. eFuse 28V 6A QFN 16L,10,1.7
Rutronik,LITTELFUSE,LS2406ERQ23,eFuse 28V 24mOhm QFN 16L 2.5x3.2mm,5,1.7
Rutronik,LITTELFUSE,LSCR001,Holder for LS Fuse 400A700V,1800,23.72
Rutronik,LITTELFUSE,LSCR002,Holder for LS Fuse 500-800V,0,32.8
Rutronik,LITTELFUSE,LSCR101,HOLDER FOR LS FUSE 400A 1000V,100,63.07
Rutronik,LITTELFUSE,LSCR102,HOLDER FOR LS FUSE 800A 1000V,0,76.44
Rutronik,LITTELFUSE,LSIC1MO120E0080,SiC N-CH 1200V 25A 80mOhm TO-247-3L,0,21.47
Rutronik,LITTELFUSE,LSIC1MO120E0160,N-CH 1200V 160mOhm TO247-3L,0,11.31
Rutronik,LITTELFUSE,LSIC1MO170H0750-TR,SiC N-CH 1700V 750mOhm TO-268-HV-2L,0,3.96
Rutronik,LITTELFUSE,LSIC2SD065A10A,SiC-SCHOTTKY 10A 650V   TO220-2,0,5.13
Rutronik,LITTELFUSE,LSIC2SD065D10A,"SiC-DIODE 650V 10A 1,5V TO-263-2L",0,5.13
Rutronik,LITTELFUSE,LSIC2SD065D40CC,"SiC-DIODE 650V 20A 1,5V TO-263",0,0
Rutronik,LITTELFUSE,LSIC2SD065E20CCA,"SiC-DIODE 650V 20A 1,5V TO247-3L",0,9.07
Rutronik,LITTELFUSE,LSIC2SD120E30CCA,"SiC-DIODE 1200V 30A 1,5V TO247-3L",0,19.33
Rutronik,LITTELFUSE,LSIC2SD170B25,"SiC-DIODE 1700V 25A 1,5V  TO-247-2L",0,24.3
Rutronik,LITTELFUSE,LSIC2SD170B50,"SiC-DIODE 1700V 50A 1,5V TO-247-2L",0,62.56
Rutronik,LITTELFUSE,LSP05G240PX3333,Modul LSP05 AC=240V 10KA,0,9.13
Rutronik,LITTELFUSE,LSP05G277SX3316,Modul LSP05 AC=277V 5KA,0,9.58
Rutronik,LITTELFUSE,LSP05G277SX3333,Modul LSP05 AC=277V 5KA,0,9.58
Rutronik,LITTELFUSE,LSP10240S,Modul LSP10 AC=240V 20KA,0,20.5
Rutronik,LITTELFUSE,LVM2P-015R10431,VDR 12mm DC=430V CL=710V,0,1.44
Rutronik,LITTELFUSE,LVM2P-035R14431,VDR 16mm DC=430V CL=710V,0,1.53
Rutronik,LITTELFUSE,M3E320E5LB7,VDR 10mm DC=420V CL=840V 84J,0,0
Rutronik,LITTELFUSE,MAC4DSM-1G,TRIAC 4A  600V   DPAK,10,1.24
Rutronik,LITTELFUSE,MAC8SNG,THYRISTOR 8A 800V TRIAC TO220AB,0,0.9045
Rutronik,LITTELFUSE,MASM-14R-10-15,Reed 1NO 14mm glass AT10-15,0,0.85
Rutronik,LITTELFUSE,MCC132-12IO1,"BIP-THYR-MOD 2x1200V 130A 1,08V Y4-M6",0,69.27
Rutronik,LITTELFUSE,MCC162-12IO1,"BIP-THYR-MOD 2x1200V 181A 1,03V Y4-M6",0,71.98
Rutronik,LITTELFUSE,MCC200-16IO1,"BIP-THYR-MOD 2x1600V 216A 1,20V Y4",0,102.2
Rutronik,LITTELFUSE,MCC255-14IO1,"BIP-THYR-MOD 2x1400V 250A 1,08V Y1-CU",0,200.92
Rutronik,LITTELFUSE,MCC26-12IO1B,BIP-THYR-MOD 2x1200V 27A,0,25.57
Rutronik,LITTELFUSE,MCC310-16IO1,BIP-THYR-MOD 2x1600V 320A,0,178.23
Rutronik,LITTELFUSE,MCC44-12IO1B,"THYR-MOD 2x 1200V 49A 1,34V TO-240AA",0,27.77
Rutronik,LITTELFUSE,MCC44-16IO1B,"THYR-MOD 2x 1600V 49A 1,34V TO-240AA",0,30.41
Rutronik,LITTELFUSE,MCC44-18IO8B,RECT-DIODE-MOD 2x1800V 49A,0,30.29
Rutronik,LITTELFUSE,MCC56-12IO1B,Thyristor-MOD 2x1200V 60A,0,29.2
Rutronik,LITTELFUSE,MCC56-12IO8B,RECT-DIODE-MOD 2x1200V 60V,0,27.99
Rutronik,LITTELFUSE,MCC56-14IO1B,THYR-MOD 2x1400V 60A TO-240AA,0,30.58
Rutronik,LITTELFUSE,MCC56-16IO1B,THYR-MOD 2x1600V 60A TO-240AA,0,31.98
Rutronik,LITTELFUSE,MCC56-18IO1B,"BIP-THYR-MOD 2x1800V 60A 1,24V TO-240AA",0,33.36
Rutronik,LITTELFUSE,MCC95-12IO1B,"BIP-THYR-MOD 2x1200V 116A 1,28V TO-240AA",0,38.4
Rutronik,LITTELFUSE,MCD162-16IO1,THYR-MOD 1600V 162A  Y4,180,70.67
Rutronik,LITTELFUSE,MCD200-16IO1,"THYR-MOD 2x 1600V 216A 1,1V Y4",0,93.41
Rutronik,LITTELFUSE,MCD26-08IO8B,"THYR-MOD 2x 800V 27A 1,27V",0,21.46
Rutronik,LITTELFUSE,MCD26-12IO1B,"BIP-THYR-MOD 2x1200V 27A 1,27V TO-240AA",0,23.92
Rutronik,LITTELFUSE,MCD40-12IO6,BIP-THYR-MOD 2x1200V 40A SOT-227B,0,19.66
Rutronik,LITTELFUSE,MCD56-08IO8B,THYR-DIOD-M 800V 60A   TO-240AA,0,24.84
Rutronik,LITTELFUSE,MCD95-12IO8B,THYR-DIOD-M 1200V 116A TO-240AA,0,33.67
Rutronik,LITTELFUSE,MCMA1400E1600CD,Thyristor Module 1600V 1100A ComPack,0,0
Rutronik,LITTELFUSE,MCMA700P1800CA,"BIP-THYR-MOD 2x1800V 700A 1,11V ComPack",0,298.75
Rutronik,LITTELFUSE,MCNA220P2200YA,"BIP-THYR-MOD 2x2200V 220A 1,19V Y4-M6",0,0
Rutronik,LITTELFUSE,MCNA95PD2200TB,"THYR-MOD 2x2200V 95A 1,24V TO-240AA",0,51.72
Rutronik,LITTELFUSE,MCO150-12IO1,1xTHYR-MOD 1200V 158A  SOT-227B,0,37.89
Rutronik,LITTELFUSE,MCR12DCMT4G,THYRISTOR SCR 600V 12A DPAK,0,1.3
Rutronik,LITTELFUSE,MCR12DCNT4G,THYRISTOR SCR 800V 12A   DPAK,0,0.6497
Rutronik,LITTELFUSE,MCR12DSMT4G,THYRISTOR SCR 600V 12A   DPAK,0,1.3
Rutronik,LITTELFUSE,MCR708A1G,THYRISTOR   600V 4A     TO-251,0,0.5296
Rutronik,LITTELFUSE,MCR72-8G,THYRISTOR   600V 8A     TO-220,0,1.0047
Rutronik,LITTELFUSE,MDCG-4-12-18,"REED 15,3mm glas 1NO 12-18 AT",0,0.6838
Rutronik,LITTELFUSE,MDD172-12N1,RECT-DIODE-M 2x1200V 190A Y4,0,55.66
Rutronik,LITTELFUSE,MDD26-16N1B,RECT-DIODE-M 2x1600V 36A TO-240AA,0,24.16
Rutronik,LITTELFUSE,MDD44-18N1B,RECT-DIODE-MOD 2x1800V 59A TO-240AA,0,27.18
Rutronik,LITTELFUSE,MDD95-12N1B,RECT-DIODE-M 2x1200V 120A TO-240AA,0,33.71
Rutronik,LITTELFUSE,MDD95-16N1B,RECT-DIODE-M 2x1600V 120A TO-240AA,0,36.92
Rutronik,LITTELFUSE,MDD95-22N1B,RECT-DIODE-M 2x2200V 120A TO-240AA,0,44.95
